# Supplemental grc inflections from MorphGNT/SBLGNT (CC BY-SA 3.0 analysis).
# inflected_form<TAB>lemma<TAB>type — merged by build-dictionary.ts --lang grc.
# Regenerate: python scripts/gen-morphgnt-inflections-grc.py
αὐλούμενον	αὐλέω	morphgnt,verb
αὐλὴν	αὐλή	morphgnt,noun
αὐλὸς	αὐλός	morphgnt,noun
αὐλῆς	αὐλή	morphgnt,noun
αὐλῇ	αὐλή	morphgnt,noun
αὐξάνει	αὐξάνω	morphgnt,verb
αὐξάνειν	αὐξάνω	morphgnt,verb
αὐξάνετε	αὐξάνω	morphgnt,verb
αὐξάνουσιν	αὐξάνω	morphgnt,verb
αὐξάνων	αὐξάνω	morphgnt,verb
αὐξήσει	αὐξάνω	morphgnt,verb
αὐξήσωμεν	αὐξάνω	morphgnt,verb
αὐξανομένης	αὐξάνω	morphgnt,verb
αὐξανόμενα	αὐξάνω	morphgnt,verb
αὐξανόμενοι	αὐξάνω	morphgnt,verb
αὐξανόμενον	αὐξάνω	morphgnt,verb
αὐξηθῆτε	αὐξάνω	morphgnt,verb
αὐξηθῇ	αὐξάνω	morphgnt,verb
αὐστηρὸς	αὐστηρός	morphgnt,adjective
αὐτά	αὐτός	morphgnt,pronoun
αὐτάρκειαν	αὐτάρκεια	morphgnt,noun
αὐτάς	αὐτός	morphgnt,pronoun
αὐτήν	αὐτός	morphgnt,pronoun
αὐταρκείας	αὐτάρκεια	morphgnt,noun
αὐταῖς	αὐτός	morphgnt,pronoun
αὐτοί	αὐτός	morphgnt,pronoun
αὐτομάτη	αὐτόματος	morphgnt,adjective
αὐτούς	αὐτός	morphgnt,pronoun
αὐτοὶ	αὐτός	morphgnt,pronoun
αὐτοὺς	αὐτός	morphgnt,pronoun
αὐτοῖς	αὐτός	morphgnt,pronoun
αὐτοῦ	αὐτός	morphgnt,pronoun
αὐτό	αὐτός	morphgnt,pronoun
αὐτόν	αὐτός	morphgnt,pronoun
αὐτόπται	αὐτόπτης	morphgnt,noun
αὐτόχειρες	αὐτόχειρ	morphgnt,adjective
αὐτὰ	αὐτός	morphgnt,pronoun
αὐτὰς	αὐτός	morphgnt,pronoun
αὐτὴ	αὐτός	morphgnt,pronoun
αὐτὴν	αὐτός	morphgnt,pronoun
αὐτὸ	αὐτός	morphgnt,adjective
αὐτὸν	αὐτός	morphgnt,pronoun
αὐτὸς	αὐτός	morphgnt,pronoun
αὐτῆς	αὐτός	morphgnt,pronoun
αὐτῇ	αὐτός	morphgnt,pronoun
αὐτῶν	αὐτός	morphgnt,pronoun
αὐτῷ	αὐτός	morphgnt,pronoun
αὐχεῖ	αὐχέω	morphgnt,verb
αὐχμηρῷ	αὐχμηρός	morphgnt,adjective
αὑτούς	ἑαυτοῦ	morphgnt,pronoun
αὑτοὺς	ἑαυτοῦ	morphgnt,pronoun
αὑτοῦ	ἑαυτοῦ	morphgnt,pronoun
αὑτὴν	ἑαυτοῦ	morphgnt,pronoun
αὑτὸν	ἑαυτοῦ	morphgnt,pronoun
αὑτῆς	ἑαυτοῦ	morphgnt,pronoun
αὑτῶν	ἑαυτοῦ	morphgnt,pronoun
αὑτῷ	ἑαυτοῦ	morphgnt,pronoun
αὔξει	αὔξω	morphgnt,verb
αὔξησιν	αὔξησις	morphgnt,noun
αὕτη	οὗτος	morphgnt,pronoun
αὗταί	οὗτος	morphgnt,pronoun
αὗται	οὗτος	morphgnt,pronoun
βάθη	βάθος	morphgnt,noun
βάθους	βάθος	morphgnt,noun
βάλε	βάλλω	morphgnt,verb
βάλετε	βάλλω	morphgnt,verb
βάλητε	βάλλω	morphgnt,verb
βάλλει	βάλλω	morphgnt,verb
βάλλειν	βάλλω	morphgnt,verb
